id, timestamp, demand
587260, 2017-01-01 00:00:04, 27830
587261, 2017-01-01 00:05:01, 27723
587262, 2017-01-01 00:10:01, 27890
587263, 2017-01-01 00:15:04, 28135
587264, 2017-01-01 00:20:04, 28215
587265, 2017-01-01 00:25:04, 28329
587266, 2017-01-01 00:30:02, 28541
587267, 2017-01-01 00:35:03, 28532
587268, 2017-01-01 00:40:04, 28595
587269, 2017-01-01 00:45:01, 28762
587270, 2017-01-01 00:50:03, 28789
587271, 2017-01-01 00:55:01, 28789
587272, 2017-01-01 01:00:01, 28718
587273, 2017-01-01 01:05:04, 28711
587274, 2017-01-01 01:10:04, 28757
587275, 2017-01-01 01:15:02, 28617
587276, 2017-01-01 01:20:04, 28455
587277, 2017-01-01 01:25:04, 28293
587278, 2017-01-01 01:30:02, 28264
587279, 2017-01-01 01:35:02, 28270
587280, 2017-01-01 01:40:03, 28182
587281, 2017-01-01 01:45:02, 28165
587282, 2017-01-01 01:50:02, 28094
587283, 2017-01-01 01:55:02, 27889
587284, 2017-01-01 02:00:01, 27777
587285, 2017-01-01 02:05:01, 27835
587286, 2017-01-01 02:10:04, 27950
587287, 2017-01-01 02:15:02, 27894
587288, 2017-01-01 02:20:04, 27900
587289, 2017-01-01 02:25:01, 27757
587290, 2017-01-01 02:30:02, 27551
587291, 2017-01-01 02:35:04, 27418
587292, 2017-01-01 02:40:02, 27331
587293, 2017-01-01 02:45:04, 27135
587294, 2017-01-01 02:50:04, 26967
587295, 2017-01-01 02:55:01, 26779
587296, 2017-01-01 03:00:02, 26585
587297, 2017-01-01 03:05:02, 26502
587298, 2017-01-01 03:10:02, 26570
587299, 2017-01-01 03:15:04, 26409
587300, 2017-01-01 03:20:04, 26256
587301, 2017-01-01 03:25:02, 26077
587302, 2017-01-01 03:30:01, 25900
587303, 2017-01-01 03:35:01, 25869
587304, 2017-01-01 03:40:01, 25954
587305, 2017-01-01 03:45:01, 25858
587306, 2017-01-01 03:50:01, 25723
587307, 2017-01-01 03:55:04, 25644
587308, 2017-01-01 04:00:04, 25609
587309, 2017-01-01 04:05:02, 25515
587310, 2017-01-01 04:10:02, 25430
587311, 2017-01-01 04:15:01, 25220
587312, 2017-01-01 04:20:02, 24928
587313, 2017-01-01 04:25:01, 24956
587314, 2017-01-01 04:30:04, 25145
587315, 2017-01-01 04:35:01, 25077
587316, 2017-01-01 04:40:05, 25083
587317, 2017-01-01 04:45:01, 24987
587318, 2017-01-01 04:50:01, 24897
587319, 2017-01-01 04:55:02, 24875
587320, 2017-01-01 05:00:04, 24844
587321, 2017-01-01 05:05:08, 24796
587322, 2017-01-01 05:10:01, 24807
587323, 2017-01-01 05:15:02, 24782
587324, 2017-01-01 05:20:04, 24752
587325, 2017-01-01 05:25:04, 24699
587326, 2017-01-01 05:30:01, 24651
587327, 2017-01-01 05:35:02, 24645
587328, 2017-01-01 05:40:02, 24675
587329, 2017-01-01 05:45:04, 24639
587330, 2017-01-01 05:50:02, 24587
587331, 2017-01-01 05:55:04, 24564
587332, 2017-01-01 06:00:01, 24516
587333, 2017-01-01 06:05:02, 24500
587334, 2017-01-01 06:10:04, 24605
587335, 2017-01-01 06:15:04, 24819
587336, 2017-01-01 06:20:04, 24991
587337, 2017-01-01 06:25:01, 25022
587338, 2017-01-01 06:30:03, 25022
587339, 2017-01-01 06:35:01, 25027
587340, 2017-01-01 06:40:04, 24968
587341, 2017-01-01 06:45:02, 24958
587342, 2017-01-01 06:50:02, 24809
587343, 2017-01-01 06:55:04, 24828
587344, 2017-01-01 07:00:02, 24993
587345, 2017-01-01 07:05:02, 25269
587346, 2017-01-01 07:10:01, 25354
587347, 2017-01-01 07:15:01, 25374
587348, 2017-01-01 07:20:04, 25415
587349, 2017-01-01 07:25:01, 25366
587350, 2017-01-01 07:30:04, 25140
587351, 2017-01-01 07:35:01, 24968
587352, 2017-01-01 07:40:05, 24556
587353, 2017-01-01 07:45:02, 24520
587354, 2017-01-01 07:50:01, 24595
587355, 2017-01-01 07:55:04, 24645
587356, 2017-01-01 08:00:04, 24734
587357, 2017-01-01 08:05:01, 24747
587358, 2017-01-01 08:10:02, 24517
587359, 2017-01-01 08:15:01, 24588
587360, 2017-01-01 08:20:04, 24681
587361, 2017-01-01 08:25:04, 24799
587362, 2017-01-01 08:30:04, 24934
587363, 2017-01-01 08:35:02, 25045
587364, 2017-01-01 08:40:02, 25230
587365, 2017-01-01 08:45:01, 25399
587366, 2017-01-01 08:50:02, 25550
587367, 2017-01-01 08:55:04, 25768
587368, 2017-01-01 09:00:02, 25999
587369, 2017-01-01 09:05:02, 26121
587370, 2017-01-01 09:10:01, 26222
587371, 2017-01-01 09:15:04, 26471
587372, 2017-01-01 09:20:04, 26705
587373, 2017-01-01 09:25:01, 26975
587374, 2017-01-01 09:30:01, 27182
587375, 2017-01-01 09:35:02, 27348
587376, 2017-01-01 09:40:04, 27646
587377, 2017-01-01 09:45:04, 27895
587378, 2017-01-01 09:50:01, 28140
