id, timestamp, demand
62694, 2012-01-01 00:00:01, 30590
62695, 2012-01-01 00:05:06, 30490
62696, 2012-01-01 00:10:01, 30802
62697, 2012-01-01 00:15:01, 31180
62698, 2012-01-01 00:20:01, 31241
62699, 2012-01-01 00:25:10, 31340
62700, 2012-01-01 00:30:01, 31255
62701, 2012-01-01 00:35:05, 31054
62702, 2012-01-01 00:40:14, 31166
62703, 2012-01-01 00:45:01, 31232
62704, 2012-01-01 00:50:01, 31242
62705, 2012-01-01 00:55:06, 31186
62706, 2012-01-01 01:00:01, 31093
62707, 2012-01-01 01:05:23, 31027
62708, 2012-01-01 01:10:01, 30990
62709, 2012-01-01 01:15:01, 30886
62710, 2012-01-01 01:20:01, 30724
62711, 2012-01-01 01:25:01, 30519
62712, 2012-01-01 01:30:01, 30303
62713, 2012-01-01 01:35:07, 30087
62714, 2012-01-01 01:40:04, 30099
62715, 2012-01-01 01:45:10, 30090
62716, 2012-01-01 01:50:08, 30060
62717, 2012-01-01 01:55:01, 30026
62718, 2012-01-01 02:00:01, 29866
62719, 2012-01-01 02:05:01, 29849
62720, 2012-01-01 02:10:01, 29838
62721, 2012-01-01 02:15:07, 29778
62722, 2012-01-01 02:20:02, 29589
62723, 2012-01-01 02:25:09, 29409
62724, 2012-01-01 02:30:01, 29231
62725, 2012-01-01 02:35:05, 29021
62726, 2012-01-01 02:40:09, 29148
62727, 2012-01-01 02:45:01, 29038
62728, 2012-01-01 02:50:01, 28818
62729, 2012-01-01 02:55:01, 28564
62730, 2012-01-01 03:00:04, 28338
62731, 2012-01-01 03:05:08, 28129
62732, 2012-01-01 03:10:01, 28116
62733, 2012-01-01 03:15:04, 27895
62734, 2012-01-01 03:20:39, 27706
62735, 2012-01-01 03:25:10, 27546
62736, 2012-01-01 03:30:01, 27308
62737, 2012-01-01 03:35:05, 27107
62738, 2012-01-01 03:40:01, 27179
62739, 2012-01-01 03:45:09, 27118
62740, 2012-01-01 03:50:14, 27023
62741, 2012-01-01 03:55:01, 27086
62742, 2012-01-01 04:00:04, 26996
62743, 2012-01-01 04:05:06, 26877
62744, 2012-01-01 04:10:01, 27014
62745, 2012-01-01 04:15:07, 27007
62746, 2012-01-01 04:20:01, 26656
62747, 2012-01-01 04:25:08, 26495
62748, 2012-01-01 04:30:01, 26336
62749, 2012-01-01 04:35:05, 26226
62750, 2012-01-01 04:40:14, 26293
62751, 2012-01-01 04:45:01, 26228
62752, 2012-01-01 04:50:01, 26126
62753, 2012-01-01 04:55:02, 26036
62754, 2012-01-01 05:00:04, 25950
62755, 2012-01-01 05:05:16, 25847
62756, 2012-01-01 05:10:16, 25864
62757, 2012-01-01 05:15:01, 25862
62758, 2012-01-01 05:20:01, 25839
62759, 2012-01-01 05:25:01, 25842
62760, 2012-01-01 05:30:01, 25786
62761, 2012-01-01 05:35:10, 25754
62762, 2012-01-01 05:40:01, 25794
62763, 2012-01-01 05:45:14, 25804
62764, 2012-01-01 05:50:09, 25781
62765, 2012-01-01 05:55:01, 25800
62766, 2012-01-01 06:00:02, 25792
62767, 2012-01-01 06:05:01, 25823
62768, 2012-01-01 06:10:01, 25744
62769, 2012-01-01 06:15:01, 25837
62770, 2012-01-01 06:20:01, 26033
62771, 2012-01-01 06:25:09, 26026
62772, 2012-01-01 06:30:20, 26031
62773, 2012-01-01 06:35:01, 26036
62774, 2012-01-01 06:40:01, 26042
62775, 2012-01-01 06:45:01, 26044
62776, 2012-01-01 06:50:01, 26074
62777, 2012-01-01 06:55:01, 26093
62778, 2012-01-01 07:00:01, 25959
62779, 2012-01-01 07:05:15, 25914
62780, 2012-01-01 07:10:01, 25710
62781, 2012-01-01 07:15:06, 25633
62782, 2012-01-01 07:20:08, 25524
62783, 2012-01-01 07:25:01, 25536
62784, 2012-01-01 07:30:02, 25594
62785, 2012-01-01 07:35:01, 25581
62786, 2012-01-01 07:40:01, 25318
62787, 2012-01-01 07:45:11, 25272
62788, 2012-01-01 07:50:01, 25288
62789, 2012-01-01 07:55:05, 25328
62790, 2012-01-01 08:00:01, 25218
62791, 2012-01-01 08:05:14, 24934
62792, 2012-01-01 08:10:01, 24621
